ticket,time_setup,time_setup_msc,time_done,time_done_msc,time_expiration,type,type_time,type_filling,state,magic,position_id,position_by_id,reason,volume_initial,volume_current,price_open,sl,tp,price_current,price_stoplimit,symbol,comment,external_id
9641296,1787594183,1787594183436,1787594183,1787594183436,0,0,0,0,4,26011001,9636936,0,3,0.01,0.0,0.0,0.0,0.0,4645.14,0.0,XAUUSD.u,STR CLOSE,
9641298,1787594183,1787594183549,1787594183,1787594183549,0,1,0,0,4,26011001,9636920,0,3,0.01,0.0,0.0,0.0,0.0,4645.13,0.0,XAUUSD.u,STR CLOSE,
9641300,1787594183,1787594183661,1787594183,1787594183661,0,1,0,0,4,26011001,9636916,0,3,0.01,0.0,0.0,0.0,0.0,4645.09,0.0,XAUUSD.u,STR CLOSE,
9641311,1787594185,1787594185228,1787594356,1787594356050,0,4,0,2,4,26011001,9641311,0,3,0.01,0.0,4646.86,0.0,0.0,4646.86,0.0,XAUUSD.u,STR B1,
9641313,1787594185,1787594185340,1787594275,1787594275396,0,5,0,2,4,26011001,9641313,0,3,0.01,0.0,4643.76,0.0,0.0,4643.7,0.0,XAUUSD.u,STR S1,
9641315,1787594185,1787594185452,1787594383,1787594383109,0,4,0,2,4,26011001,9641315,0,3,0.01,0.0,4648.41,0.0,0.0,4648.47,0.0,XAUUSD.u,STR B2,
9641316,1787594185,1787594185564,1787594280,1787594280608,0,5,0,2,4,26011001,9641316,0,3,0.01,0.0,4642.21,0.0,0.0,4642.13,0.0,XAUUSD.u,STR S2,
9641317,1787594185,1787594185676,1787594400,1787594400275,0,4,0,2,4,26011001,9641317,0,3,0.01,0.0,4649.96,0.0,0.0,4649.96,0.0,XAUUSD.u,STR B3,
9641319,1787594185,1787594185788,1787594287,1787594287691,0,5,0,2,4,26011001,9641319,0,3,0.01,0.0,4640.66,0.0,0.0,4640.46,0.0,XAUUSD.u,STR S3,
9641321,1787594185,1787594185900,1787594423,1787594423500,0,4,0,2,4,26011001,9641321,0,3,0.01,0.0,4651.51,0.0,0.0,4651.54,0.0,XAUUSD.u,STR B4,
9641322,1787594186,1787594186012,1787599046,1787599046278,0,5,0,2,2,26011001,0,0,3,0.01,0.01,4639.11,0.0,0.0,4653.84,0.0,XAUUSD.u,STR S4,
9641324,1787594186,1787594186124,1787594502,1787594502581,0,4,0,2,4,26011001,9641324,0,3,0.01,0.0,4653.06,0.0,0.0,4653.23,0.0,XAUUSD.u,STR B5,
9641326,1787594186,1787594186236,1787599046,1787599046166,0,5,0,2,2,26011001,0,0,3,0.01,0.01,4637.56,0.0,0.0,4653.84,0.0,XAUUSD.u,STR S5,
9641327,1787594186,1787594186348,1787594502,1787594502850,0,4,0,2,4,26011001,9641327,0,3,0.01,0.0,4654.61,0.0,0.0,4654.78,0.0,XAUUSD.u,STR B6,
9641328,1787594186,1787594186461,1787599046,1787599046055,0,5,0,2,2,26011001,0,0,3,0.01,0.01,4636.01,0.0,0.0,4653.89,0.0,XAUUSD.u,STR S6,
9641329,1787594186,1787594186573,1787594503,1787594503170,0,4,0,2,4,26011001,9641329,0,3,0.01,0.0,4656.16,0.0,0.0,4656.26,0.0,XAUUSD.u,STR B7,
9641331,1787594186,1787594186684,1787599045,1787599045942,0,5,0,2,2,26011001,0,0,3,0.01,0.01,4634.46,0.0,0.0,4653.88,0.0,XAUUSD.u,STR S7,
9641332,1787594186,1787594186798,1787594564,1787594564408,0,4,0,2,4,26011001,9641332,0,3,0.01,0.0,4657.71,0.0,0.0,4657.78,0.0,XAUUSD.u,STR B8,
9641334,1787594186,1787594186910,1787599045,1787599045830,0,5,0,2,2,26011001,0,0,3,0.01,0.01,4632.91,0.0,0.0,4653.85,0.0,XAUUSD.u,STR S8,
9641337,1787594187,1787594187022,1787594634,1787594634314,0,4,0,2,4,26011001,9641337,0,3,0.01,0.0,4659.26,0.0,0.0,4660.01,0.0,XAUUSD.u,STR B9,
9641339,1787594187,1787594187134,1787599045,1787599045715,0,5,0,2,2,26011001,0,0,3,0.01,0.01,4631.36,0.0,0.0,4653.81,0.0,XAUUSD.u,STR S9,
9641341,1787594187,1787594187246,1787594650,1787594650690,0,4,0,2,4,26011001,9641341,0,3,0.01,0.0,4660.81,0.0,0.0,4661.0,0.0,XAUUSD.u,STR B10,
9641343,1787594187,1787594187358,1787599045,1787599045603,0,5,0,2,2,26011001,0,0,3,0.01,0.01,4629.81,0.0,0.0,4653.83,0.0,XAUUSD.u,STR S10,
9641344,1787594187,1787594187469,1787599045,1787599045491,0,4,0,2,2,26011001,0,0,3,0.06,0.06,4662.36,0.0,0.0,4653.9,0.0,XAUUSD.u,STR B11,
9641346,1787594187,1787594187581,1787599045,1787599045379,0,5,0,2,2,26011001,0,0,3,0.06,0.06,4628.26,0.0,0.0,4653.87,0.0,XAUUSD.u,STR S11,
9641348,1787594187,1787594187693,1787599045,1787599045267,0,4,0,2,2,26011001,0,0,3,0.06,0.06,4663.91,0.0,0.0,4653.95,0.0,XAUUSD.u,STR B12,
9641349,1787594187,1787594187805,1787599045,1787599045155,0,5,0,2,2,26011001,0,0,3,0.06,0.06,4626.71,0.0,0.0,4653.89,0.0,XAUUSD.u,STR S12,
9641351,1787594187,1787594187917,1787599045,1787599045043,0,4,0,2,2,26011001,0,0,3,0.06,0.06,4665.46,0.0,0.0,4653.99,0.0,XAUUSD.u,STR B13,
9641353,1787594188,1787594188029,1787599044,1787599044930,0,5,0,2,2,26011001,0,0,3,0.06,0.06,4625.16,0.0,0.0,4653.86,0.0,XAUUSD.u,STR S13,
9641354,1787594188,1787594188141,1787599044,1787599044818,0,4,0,2,2,26011001,0,0,3,0.06,0.06,4667.01,0.0,0.0,4653.99,0.0,XAUUSD.u,STR B14,
9641355,1787594188,1787594188253,1787599044,1787599044706,0,5,0,2,2,26011001,0,0,3,0.06,0.06,4623.61,0.0,0.0,4653.98,0.0,XAUUSD.u,STR S14,
9641356,1787594188,1787594188364,1787599044,1787599044595,0,4,0,2,2,26011001,0,0,3,0.06,0.06,4668.56,0.0,0.0,4654.11,0.0,XAUUSD.u,STR B15,
9641358,1787594188,1787594188476,1787599044,1787599044483,0,5,0,2,2,26011001,0,0,3,0.06,0.06,4622.06,0.0,0.0,4654.07,0.0,XAUUSD.u,STR S15,
9641359,1787594188,1787594188588,1787599044,1787599044371,0,4,0,2,2,26011001,0,0,3,0.06,0.06,4670.11,0.0,0.0,4653.92,0.0,XAUUSD.u,STR B16,
9641360,1787594188,1787594188701,1787599044,1787599044257,0,5,0,2,2,26011001,0,0,3,0.06,0.06,4620.51,0.0,0.0,4653.81,0.0,XAUUSD.u,STR S16,
9641363,1787594188,1787594188812,1787599044,1787599044146,0,4,0,2,2,26011001,0,0,3,0.06,0.06,4671.66,0.0,0.0,4653.87,0.0,XAUUSD.u,STR B17,
9641364,1787594188,1787594188924,1787599044,1787599044034,0,5,0,2,2,26011001,0,0,3,0.06,0.06,4618.96,0.0,0.0,4653.83,0.0,XAUUSD.u,STR S17,
9641366,1787594189,1787594189036,1787599043,1787599043922,0,4,0,2,2,26011001,0,0,3,0.06,0.06,4673.21,0.0,0.0,4653.86,0.0,XAUUSD.u,STR B18,
9641367,1787594189,1787594189148,1787599043,1787599043810,0,5,0,2,2,26011001,0,0,3,0.06,0.06,4617.41,0.0,0.0,4653.91,0.0,XAUUSD.u,STR S18,
9641368,1787594189,1787594189260,1787599043,1787599043697,0,4,0,2,2,26011001,0,0,3,0.06,0.06,4674.76,0.0,0.0,4653.83,0.0,XAUUSD.u,STR B19,
9641369,1787594189,1787594189372,1787599043,1787599043585,0,5,0,2,2,26011001,0,0,3,0.06,0.06,4615.86,0.0,0.0,4653.93,0.0,XAUUSD.u,STR S19,
9641371,1787594189,1787594189483,1787599043,1787599043472,0,4,0,2,2,26011001,0,0,3,0.06,0.06,4676.31,0.0,0.0,4653.93,0.0,XAUUSD.u,STR B20,
9641372,1787594189,1787594189596,1787599043,1787599043360,0,5,0,2,2,26011001,0,0,3,0.06,0.06,4614.31,0.0,0.0,4653.86,0.0,XAUUSD.u,STR S20,
9641374,1787594189,1787594189708,1787599043,1787599043246,0,4,0,2,2,26011001,0,0,3,0.15,0.15,4677.86,0.0,0.0,4653.82,0.0,XAUUSD.u,STR B21,
9641376,1787594189,1787594189820,1787599043,1787599043134,0,5,0,2,2,26011001,0,0,3,0.15,0.15,4612.76,0.0,0.0,4653.81,0.0,XAUUSD.u,STR S21,
9641377,1787594189,1787594189932,1787599043,1787599043022,0,4,0,2,2,26011001,0,0,3,0.15,0.15,4679.41,0.0,0.0,4653.79,0.0,XAUUSD.u,STR B22,
9641379,1787594190,1787594190044,1787599042,1787599042911,0,5,0,2,2,26011001,0,0,3,0.15,0.15,4611.21,0.0,0.0,4653.74,0.0,XAUUSD.u,STR S22,
9641381,1787594190,1787594190156,1787599042,1787599042799,0,4,0,2,2,26011001,0,0,3,0.15,0.15,4680.96,0.0,0.0,4653.75,0.0,XAUUSD.u,STR B23,
9641382,1787594190,1787594190268,1787599042,1787599042687,0,5,0,2,2,26011001,0,0,3,0.15,0.15,4609.66,0.0,0.0,4653.74,0.0,XAUUSD.u,STR S23,
9641384,1787594190,1787594190379,1787599042,1787599042574,0,4,0,2,2,26011001,0,0,3,0.15,0.15,4682.51,0.0,0.0,4653.8,0.0,XAUUSD.u,STR B24,
9641385,1787594190,1787594190491,1787599042,1787599042462,0,5,0,2,2,26011001,0,0,3,0.15,0.15,4608.11,0.0,0.0,4653.79,0.0,XAUUSD.u,STR S24,
9641387,1787594190,1787594190603,1787599042,1787599042349,0,4,0,2,2,26011001,0,0,3,0.15,0.15,4684.06,0.0,0.0,4653.83,0.0,XAUUSD.u,STR B25,
9641389,1787594190,1787594190715,1787599042,1787599042237,0,5,0,2,2,26011001,0,0,3,0.15,0.15,4606.56,0.0,0.0,4653.82,0.0,XAUUSD.u,STR S25,
9641390,1787594190,1787594190828,1787599042,1787599042125,0,4,0,2,2,26011001,0,0,3,0.15,0.15,4685.61,0.0,0.0,4653.84,0.0,XAUUSD.u,STR B26,
9641392,1787594190,1787594190940,1787599042,1787599042014,0,5,0,2,2,26011001,0,0,3,0.15,0.15,4605.01,0.0,0.0,4653.9,0.0,XAUUSD.u,STR S26,
9641393,1787594191,1787594191052,1787599041,1787599041901,0,4,0,2,2,26011001,0,0,3,0.15,0.15,4687.16,0.0,0.0,4653.89,0.0,XAUUSD.u,STR B27,
9641395,1787594191,1787594191165,1787599041,1787599041789,0,5,0,2,2,26011001,0,0,3,0.15,0.15,4603.46,0.0,0.0,4653.79,0.0,XAUUSD.u,STR S27,
9641397,1787594191,1787594191277,1787599041,1787599041677,0,4,0,2,2,26011001,0,0,3,0.15,0.15,4688.71,0.0,0.0,4653.78,0.0,XAUUSD.u,STR B28,
9641399,1787594191,1787594191389,1787599041,1787599041566,0,5,0,2,2,26011001,0,0,3,0.15,0.15,4601.91,0.0,0.0,4653.7,0.0,XAUUSD.u,STR S28,
9641400,1787594191,1787594191502,1787599041,1787599041454,0,4,0,2,2,26011001,0,0,3,0.15,0.15,4690.26,0.0,0.0,4653.64,0.0,XAUUSD.u,STR B29,
9641402,1787594191,1787594191614,1787599041,1787599041342,0,5,0,2,2,26011001,0,0,3,0.15,0.15,4600.36,0.0,0.0,4653.69,0.0,XAUUSD.u,STR S29,
9641403,1787594191,1787594191726,1787599041,1787599041230,0,4,0,2,2,26011001,0,0,3,0.15,0.15,4691.81,0.0,0.0,4653.59,0.0,XAUUSD.u,STR B30,
9641404,1787594191,1787594191838,1787599041,1787599041119,0,5,0,2,2,26011001,0,0,3,0.15,0.15,4598.81,0.0,0.0,4653.55,0.0,XAUUSD.u,STR S30,
9642103,1787594305,1787594305586,1787594305,1787594305586,0,0,0,1,4,26011001,9641313,0,4,0.01,0.0,4643.2,0.0,0.0,4643.2,0.0,XAUUSD.u,[sl 4643.20],
9642160,1787594314,1787594314749,1787594314,1787594314760,0,5,0,2,4,26011001,9642160,0,3,0.01,0.0,4643.76,0.0,0.0,4643.63,0.0,XAUUSD.u,STR S1,
9642730,1787594406,1787594406446,1787594406,1787594406447,0,1,0,1,4,26011001,9641311,0,4,0.01,0.0,4646.93,0.0,0.0,4646.93,0.0,XAUUSD.u,[sl 4646.93],
9642734,1787594406,1787594406601,1787594406,1787594406746,0,4,0,2,4,26011001,9642734,0,3,0.01,0.0,4646.86,0.0,0.0,4646.96,0.0,XAUUSD.u,STR B1,
9642901,1787594434,1787594434795,1787594434,1787594434795,0,1,0,1,4,26011001,9642734,0,4,0.01,0.0,4650.17,0.0,0.0,4650.17,0.0,XAUUSD.u,[sl 4650.17],
9642971,1787594442,1787594442903,1787594442,1787594442903,0,1,0,1,4,26011001,9641315,0,4,0.01,0.0,4648.62,0.0,0.0,4648.62,0.0,XAUUSD.u,[sl 4648.62],
9642976,1787594443,1787594443061,1787594455,1787594455142,0,4,0,2,4,26011001,9642976,0,3,0.01,0.0,4648.41,0.0,0.0,4648.47,0.0,XAUUSD.u,STR B2,
9643148,1787594469,1787594469707,1787594469,1787594469897,0,4,0,2,4,26011001,9643148,0,3,0.01,0.0,4646.86,0.0,0.0,4646.91,0.0,XAUUSD.u,STR B1,
9643473,1787594508,1787594508807,1787594508,1787594508807,0,1,0,1,4,26011001,9641317,0,4,0.01,0.0,4655.96,0.0,0.0,4655.96,0.0,XAUUSD.u,[sl 4655.96],
9643474,1787594508,1787594508807,1787594508,1787594508807,0,1,0,1,4,26011001,9641321,0,4,0.01,0.0,4655.96,0.0,0.0,4655.96,0.0,XAUUSD.u,[sl 4655.96],
9643475,1787594508,1787594508807,1787594508,1787594508808,0,1,0,1,4,26011001,9642976,0,4,0.01,0.0,4655.96,0.0,0.0,4655.96,0.0,XAUUSD.u,[sl 4655.96],
9643476,1787594508,1787594508807,1787594508,1787594508808,0,1,0,1,4,26011001,9643148,0,4,0.01,0.0,4655.96,0.0,0.0,4655.96,0.0,XAUUSD.u,[sl 4655.96],
9643487,1787594510,1787594510392,1787594510,1787594510392,0,1,0,1,4,26011001,9641324,0,4,0.01,0.0,4654.41,0.0,0.0,4654.41,0.0,XAUUSD.u,[sl 4654.41],
9643649,1787594534,1787594534874,1787594534,1787594534944,0,4,0,2,4,26011001,9643649,0,3,0.01,0.0,4653.06,0.0,0.0,4653.06,0.0,XAUUSD.u,STR B5,
9643971,1787594577,1787594577922,1787594577,1787594577922,0,1,0,1,4,26011001,9643649,0,4,0.01,0.0,4656.88,0.0,0.0,4656.88,0.0,XAUUSD.u,[sl 4656.88],
9644271,1787594659,1787594659008,1787594659,1787594659008,0,1,0,1,4,26011001,9641327,0,4,0.01,0.0,4660.17,0.0,0.0,4660.17,0.0,XAUUSD.u,[sl 4660.17],
9644272,1787594659,1787594659008,1787594659,1787594659008,0,1,0,1,4,26011001,9641329,0,4,0.01,0.0,4660.17,0.0,0.0,4660.17,0.0,XAUUSD.u,[sl 4660.17],
9644416,1787594767,1787594767184,1787594767,1787594767185,0,1,0,1,4,26011001,9641332,0,4,0.01,0.0,4658.79,0.0,0.0,4658.79,0.0,XAUUSD.u,[sl 4658.79],
9644417,1787594769,1787594769351,1787594770,1787594770096,0,4,0,2,4,26011001,9644417,0,3,0.01,0.0,4657.71,0.0,0.0,4657.85,0.0,XAUUSD.u,STR B8,
9644509,1787594906,1787594906351,1787594907,1787594907831,0,4,0,2,4,26011001,9644509,0,3,0.01,0.0,4656.16,0.0,0.0,4656.2,0.0,XAUUSD.u,STR B7,
9644562,1787594967,1787594967442,1787594968,1787594968527,0,4,0,2,4,26011001,9644562,0,3,0.01,0.0,4654.61,0.0,0.0,4654.68,0.0,XAUUSD.u,STR B6,
9644973,1787595575,1787595575187,1787595575,1787595575187,0,1,0,1,4,26011001,9644562,0,4,0.01,0.0,4659.09,0.0,0.0,4659.09,0.0,XAUUSD.u,[sl 4659.09],
9645077,1787595705,1787595705759,1787595705,1787595705759,0,1,0,1,4,26011001,9644509,0,4,0.01,0.0,4657.54,0.0,0.0,4657.54,0.0,XAUUSD.u,[sl 4657.54],
9645745,1787596829,1787596829449,1787596829,1787596829449,0,1,0,1,4,26011001,9644417,0,4,0.01,0.0,4659.23,0.0,0.0,4659.23,0.0,XAUUSD.u,[sl 4659.23],
9645893,1787597172,1787597172831,1787597173,1787597173678,0,4,0,2,4,26011001,9645893,0,3,0.01,0.0,4657.71,0.0,0.0,4657.77,0.0,XAUUSD.u,STR B8,
9645935,1787597261,1787597261497,1787597271,1787597271671,0,4,0,2,4,26011001,9645935,0,3,0.01,0.0,4656.16,0.0,0.0,4656.33,0.0,XAUUSD.u,STR B7,
9646109,1787597508,1787597508828,1787597509,1787597509782,0,4,0,2,4,26011001,9646109,0,3,0.01,0.0,4654.61,0.0,0.0,4654.8,0.0,XAUUSD.u,STR B6,
9646148,1787597531,1787597531752,1787597559,1787597559115,0,4,0,2,4,26011001,9646148,0,3,0.01,0.0,4653.06,0.0,0.0,4653.08,0.0,XAUUSD.u,STR B5,
9646193,1787597543,1787597543458,1787597543,1787597543553,0,4,0,2,4,26011001,9646193,0,3,0.01,0.0,4651.51,0.0,0.0,4651.55,0.0,XAUUSD.u,STR B4,
9646400,1787597758,1787597758581,1787597758,1787597758729,0,4,0,2,4,26011001,9646400,0,3,0.01,0.0,4649.96,0.0,0.0,4649.96,0.0,XAUUSD.u,STR B3,
9646453,1787597784,1787597784312,1787598460,1787598460291,0,4,0,2,4,26011001,9646453,0,3,0.01,0.0,4648.41,0.0,0.0,4648.61,0.0,XAUUSD.u,STR B2,
9646477,1787597787,1787597787285,1787598110,1787598110347,0,4,0,2,4,26011001,9646477,0,3,0.01,0.0,4646.86,0.0,0.0,4646.87,0.0,XAUUSD.u,STR B1,
9646987,1787598467,1787598467383,1787598467,1787598467384,0,1,0,1,4,26011001,9646477,0,4,0.01,0.0,4649.97,0.0,0.0,4649.97,0.0,XAUUSD.u,[sl 4649.97],
9647182,1787598578,1787598578448,1787598578,1787598578448,0,1,0,1,4,26011001,9646400,0,4,0.01,0.0,4653.76,0.0,0.0,4653.76,0.0,XAUUSD.u,[sl 4653.76],
9647183,1787598578,1787598578448,1787598578,1787598578448,0,1,0,1,4,26011001,9646453,0,4,0.01,0.0,4653.76,0.0,0.0,4653.76,0.0,XAUUSD.u,[sl 4653.76],
9647212,1787598600,1787598600199,1787598600,1787598600199,0,1,0,1,4,26011001,9646193,0,4,0.01,0.0,4652.21,0.0,0.0,4652.21,0.0,XAUUSD.u,[sl 4652.21],
9647220,1787598615,1787598615594,1787598617,1787598617416,0,4,0,2,4,26011001,9647220,0,3,0.01,0.0,4651.51,0.0,0.0,4651.62,0.0,XAUUSD.u,STR B4,
9647236,1787598652,1787598652075,1787598652,1787598652686,0,4,0,2,4,26011001,9647236,0,3,0.01,0.0,4649.96,0.0,0.0,4650.01,0.0,XAUUSD.u,STR B3,
9647351,1787598731,1787598731662,1787598731,1787598731662,0,1,0,1,4,26011001,9647236,0,4,0.01,0.0,4653.21,0.0,0.0,4653.21,0.0,XAUUSD.u,[sl 4653.21],
9647410,1787598825,1787598825001,1787598825,1787598825001,0,1,0,1,4,26011001,9647220,0,4,0.01,0.0,4651.66,0.0,0.0,4651.66,0.0,XAUUSD.u,[sl 4651.66],
9647414,1787598825,1787598825215,1787598825,1787598825436,0,4,0,2,4,26011001,9647414,0,3,0.01,0.0,4651.51,0.0,0.0,4651.56,0.0,XAUUSD.u,STR B4,
9647488,1787598973,1787598973017,1787598999,1787598999770,0,4,0,2,4,26011001,9647488,0,3,0.01,0.0,4649.96,0.0,0.0,4650.05,0.0,XAUUSD.u,STR B3,
