ticket,time_setup,time_setup_msc,time_done,time_done_msc,time_expiration,type,type_time,type_filling,state,magic,position_id,position_by_id,reason,volume_initial,volume_current,price_open,sl,tp,price_current,price_stoplimit,symbol,comment,external_id
1902668939,1788264471,1788264471511,1788264471,1788264471559,0,0,0,1,4,901018,1900151545,0,4,0.01,0.0,4374.07,0.0,0.0,4374.07,0.0,XAUUSD,[sl 4374.07],
1902668940,1788264471,1788264471511,1788264471,1788264471559,0,0,0,1,4,901018,1900151567,0,4,0.01,0.0,4374.07,0.0,0.0,4374.07,0.0,XAUUSD,[sl 4374.07],
1902668941,1788264471,1788264471512,1788264471,1788264471560,0,0,0,1,4,901018,1900151634,0,4,0.01,0.0,4374.07,0.0,0.0,4374.07,0.0,XAUUSD,[sl 4374.07],
1902668942,1788264471,1788264471512,1788264471,1788264471560,0,0,0,1,4,901018,1900151663,0,4,0.01,0.0,4374.07,0.0,0.0,4374.07,0.0,XAUUSD,[sl 4374.07],
1902668943,1788264471,1788264471513,1788264471,1788264471561,0,0,0,1,4,901018,1900151676,0,4,0.01,0.0,4374.07,0.0,0.0,4374.07,0.0,XAUUSD,[sl 4374.07],
1902668944,1788264471,1788264471513,1788264471,1788264471562,0,0,0,1,4,901018,1900151726,0,4,0.06,0.0,4374.07,0.0,0.0,4374.07,0.0,XAUUSD,[sl 4374.07],
1902668945,1788264471,1788264471514,1788264471,1788264471564,0,0,0,1,4,901018,1900156099,0,4,0.06,0.0,4374.07,0.0,0.0,4374.07,0.0,XAUUSD,[sl 4374.07],
1902668946,1788264471,1788264471514,1788264471,1788264471564,0,0,0,1,4,901018,1900156162,0,4,0.06,0.0,4374.07,0.0,0.0,4374.07,0.0,XAUUSD,[sl 4374.07],
1902756254,1788265105,1788265105550,1788265105,1788265105629,0,4,0,2,2,901018,0,0,3,0.01,0.01,4424.64,0.0,0.0,4377.42,0.0,XAUUSD,STR B1,
1902756280,1788265105,1788265105829,1788265105,1788265105829,0,1,0,1,4,901018,1900151541,0,3,0.01,0.0,0.0,0.0,0.0,4377.14,0.0,XAUUSD,STR CLOSE,
1902756286,1788265105,1788265105927,1788265105,1788265105929,0,1,0,1,4,901018,1900151517,0,3,0.01,0.0,0.0,0.0,0.0,4377.13,0.0,XAUUSD,STR CLOSE,
1902756295,1788265106,1788265106035,1788265106,1788265106036,0,1,0,1,4,901018,1900151495,0,3,0.01,0.0,0.0,0.0,0.0,4377.13,0.0,XAUUSD,STR CLOSE,
1902756306,1788265106,1788265106128,1788265106,1788265106129,0,1,0,1,4,901018,1900151474,0,3,0.01,0.0,0.0,0.0,0.0,4377.13,0.0,XAUUSD,STR CLOSE,
1902756311,1788265106,1788265106232,1788265106,1788265106232,0,1,0,1,4,901018,1900151456,0,3,0.01,0.0,0.0,0.0,0.0,4377.13,0.0,XAUUSD,STR CLOSE,
1902756319,1788265106,1788265106327,1788265106,1788265106328,0,1,0,1,4,901018,1900151435,0,3,0.01,0.0,0.0,0.0,0.0,4377.13,0.0,XAUUSD,STR CLOSE,
1902756428,1788265108,1788265108229,1788265861,1788265861870,0,4,0,2,2,901018,0,0,3,0.01,0.01,4378.58,0.0,0.0,4367.89,0.0,XAUUSD,STR B1,
1902756430,1788265108,1788265108329,1788265138,1788265138467,0,5,0,2,4,901018,1902756430,0,3,0.01,0.0,4375.66,0.0,0.0,4375.49,0.0,XAUUSD,STR S1,
1902756433,1788265108,1788265108433,1788265861,1788265861778,0,4,0,2,2,901018,0,0,3,0.01,0.01,4380.04,0.0,0.0,4367.89,0.0,XAUUSD,STR B2,
1902756438,1788265108,1788265108537,1788265514,1788265514627,0,5,0,2,4,901018,1902756438,0,3,0.01,0.0,4374.2,0.0,0.0,4373.8,0.0,XAUUSD,STR S2,
1902756443,1788265108,1788265108637,1788265861,1788265861672,0,4,0,2,2,901018,0,0,3,0.01,0.01,4381.5,0.0,0.0,4367.88,0.0,XAUUSD,STR B3,
1902756450,1788265108,1788265108727,1788265558,1788265558453,0,5,0,2,4,901018,1902756450,0,3,0.01,0.0,4372.74,0.0,0.0,4372.83,0.0,XAUUSD,STR S3,
1902756452,1788265108,1788265108827,1788265861,1788265861570,0,4,0,2,2,901018,0,0,3,0.01,0.01,4382.96,0.0,0.0,4367.84,0.0,XAUUSD,STR B4,
1902756457,1788265108,1788265108929,1788265624,1788265624380,0,5,0,2,4,901018,1902756457,0,3,0.01,0.0,4371.28,0.0,0.0,4371.03,0.0,XAUUSD,STR S4,
1902756460,1788265109,1788265109031,1788265861,1788265861465,0,4,0,2,2,901018,0,0,3,0.01,0.01,4384.42,0.0,0.0,4367.69,0.0,XAUUSD,STR B5,
1902756471,1788265109,1788265109127,1788265831,1788265831302,0,5,0,2,4,901018,1902756471,0,3,0.01,0.0,4369.82,0.0,0.0,4368.55,0.0,XAUUSD,STR S5,
1902756473,1788265109,1788265109227,1788265861,1788265861368,0,4,0,2,2,901018,0,0,3,0.01,0.01,4385.88,0.0,0.0,4367.58,0.0,XAUUSD,STR B6,
1902756481,1788265109,1788265109331,1788265841,1788265841767,0,5,0,2,4,901018,1902756481,0,3,0.01,0.0,4368.36,0.0,0.0,4368.14,0.0,XAUUSD,STR S6,
1902756483,1788265109,1788265109428,1788265861,1788265861271,0,4,0,2,2,901018,0,0,3,0.01,0.01,4387.34,0.0,0.0,4367.58,0.0,XAUUSD,STR B7,
1902756489,1788265109,1788265109566,1788265858,1788265858615,0,5,0,2,4,901018,1902756489,0,3,0.01,0.0,4366.9,0.0,0.0,4366.88,0.0,XAUUSD,STR S7,
1902756494,1788265109,1788265109628,1788265861,1788265861167,0,4,0,2,2,901018,0,0,3,0.01,0.01,4388.8,0.0,0.0,4367.6,0.0,XAUUSD,STR B8,
1902756499,1788265109,1788265109732,1788265861,1788265861068,0,5,0,2,2,901018,0,0,3,0.01,0.01,4365.44,0.0,0.0,4367.31,0.0,XAUUSD,STR S8,
1902756504,1788265109,1788265109829,1788265860,1788265860971,0,4,0,2,2,901018,0,0,3,0.01,0.01,4390.26,0.0,0.0,4367.59,0.0,XAUUSD,STR B9,
1902756508,1788265109,1788265109928,1788265860,1788265860864,0,5,0,2,2,901018,0,0,3,0.01,0.01,4363.98,0.0,0.0,4367.31,0.0,XAUUSD,STR S9,
1902756511,1788265110,1788265110028,1788265860,1788265860765,0,4,0,2,2,901018,0,0,3,0.01,0.01,4391.72,0.0,0.0,4367.59,0.0,XAUUSD,STR B10,
1902756515,1788265110,1788265110128,1788265860,1788265860668,0,5,0,2,2,901018,0,0,3,0.01,0.01,4362.52,0.0,0.0,4367.32,0.0,XAUUSD,STR S10,
1902756521,1788265110,1788265110228,1788265860,1788265860626,0,4,0,2,2,901018,0,0,3,0.06,0.06,4393.18,0.0,0.0,4367.61,0.0,XAUUSD,STR B11,
1902756525,1788265110,1788265110329,1788265860,1788265860595,0,5,0,2,2,901018,0,0,3,0.06,0.06,4361.06,0.0,0.0,4367.32,0.0,XAUUSD,STR S11,
1902756533,1788265110,1788265110427,1788265860,1788265860484,0,4,0,2,2,901018,0,0,3,0.06,0.06,4394.64,0.0,0.0,4367.62,0.0,XAUUSD,STR B12,
1902756538,1788265110,1788265110528,1788265860,1788265860325,0,5,0,2,2,901018,0,0,3,0.06,0.06,4359.6,0.0,0.0,4367.53,0.0,XAUUSD,STR S12,
1902756545,1788265110,1788265110627,1788265860,1788265860167,0,4,0,2,2,901018,0,0,3,0.06,0.06,4396.1,0.0,0.0,4367.84,0.0,XAUUSD,STR B13,
1902756549,1788265110,1788265110735,1788265860,1788265860076,0,5,0,2,2,901018,0,0,3,0.06,0.06,4358.14,0.0,0.0,4367.59,0.0,XAUUSD,STR S13,
1902756551,1788265110,1788265110827,1788265859,1788265859966,0,4,0,2,2,901018,0,0,3,0.06,0.06,4397.56,0.0,0.0,4367.81,0.0,XAUUSD,STR B14,
1902756557,1788265110,1788265110927,1788265859,1788265859874,0,5,0,2,2,901018,0,0,3,0.06,0.06,4356.68,0.0,0.0,4367.52,0.0,XAUUSD,STR S14,
1902756558,1788265111,1788265111036,1788265859,1788265859772,0,4,0,2,2,901018,0,0,3,0.06,0.06,4399.02,0.0,0.0,4367.82,0.0,XAUUSD,STR B15,
1902756565,1788265111,1788265111127,1788265859,1788265859672,0,5,0,2,2,901018,0,0,3,0.06,0.06,4355.22,0.0,0.0,4367.6,0.0,XAUUSD,STR S15,
1902756576,1788265111,1788265111227,1788265859,1788265859570,0,4,0,2,2,901018,0,0,3,0.06,0.06,4400.48,0.0,0.0,4367.93,0.0,XAUUSD,STR B16,
1902756585,1788265111,1788265111342,1788265859,1788265859466,0,5,0,2,2,901018,0,0,3,0.06,0.06,4353.76,0.0,0.0,4367.48,0.0,XAUUSD,STR S16,
1902756595,1788265111,1788265111428,1788265859,1788265859370,0,4,0,2,2,901018,0,0,3,0.06,0.06,4401.94,0.0,0.0,4367.7,0.0,XAUUSD,STR B17,
1902756597,1788265111,1788265111528,1788265859,1788265859277,0,5,0,2,2,901018,0,0,3,0.06,0.06,4352.3,0.0,0.0,4367.41,0.0,XAUUSD,STR S17,
1902756601,1788265111,1788265111639,1788265859,1788265859189,0,4,0,2,2,901018,0,0,3,0.06,0.06,4403.4,0.0,0.0,4367.72,0.0,XAUUSD,STR B18,
1902756610,1788265111,1788265111728,1788265859,1788265859106,0,5,0,2,2,901018,0,0,3,0.06,0.06,4350.84,0.0,0.0,4367.45,0.0,XAUUSD,STR S18,
1902756613,1788265111,1788265111828,1788265858,1788265858997,0,4,0,2,2,901018,0,0,3,0.06,0.06,4404.86,0.0,0.0,4367.71,0.0,XAUUSD,STR B19,
1902756622,1788265111,1788265111930,1788265858,1788265858886,0,5,0,2,2,901018,0,0,3,0.06,0.06,4349.38,0.0,0.0,4367.2,0.0,XAUUSD,STR S19,
1902756627,1788265112,1788265112039,1788265858,1788265858835,0,4,0,2,2,901018,0,0,3,0.06,0.06,4406.32,0.0,0.0,4367.35,0.0,XAUUSD,STR B20,
1902756632,1788265112,1788265112128,1788265858,1788265858743,0,5,0,2,2,901018,0,0,3,0.06,0.06,4347.92,0.0,0.0,4367.01,0.0,XAUUSD,STR S20,
1902756642,1788265112,1788265112228,1788265858,1788265858589,0,4,0,2,2,901018,0,0,3,0.15,0.15,4407.78,0.0,0.0,4367.17,0.0,XAUUSD,STR B21,
1902756650,1788265112,1788265112327,1788265858,1788265858468,0,5,0,2,2,901018,0,0,3,0.15,0.15,4346.46,0.0,0.0,4367.03,0.0,XAUUSD,STR S21,
1902756664,1788265112,1788265112427,1788265858,1788265858367,0,4,0,2,2,901018,0,0,3,0.15,0.15,4409.24,0.0,0.0,4367.31,0.0,XAUUSD,STR B22,
1902756683,1788265112,1788265112526,1788265858,1788265858266,0,5,0,2,2,901018,0,0,3,0.15,0.15,4345.0,0.0,0.0,4367.01,0.0,XAUUSD,STR S22,
1902756690,1788265112,1788265112627,1788265858,1788265858183,0,4,0,2,2,901018,0,0,3,0.15,0.15,4410.7,0.0,0.0,4367.32,0.0,XAUUSD,STR B23,
1902756695,1788265112,1788265112727,1788265858,1788265858068,0,5,0,2,2,901018,0,0,3,0.15,0.15,4343.54,0.0,0.0,4367.11,0.0,XAUUSD,STR S23,
1902756705,1788265112,1788265112828,1788265857,1788265857977,0,4,0,2,2,901018,0,0,3,0.15,0.15,4412.16,0.0,0.0,4367.39,0.0,XAUUSD,STR B24,
1902756711,1788265112,1788265112928,1788265857,1788265857867,0,5,0,2,2,901018,0,0,3,0.15,0.15,4342.08,0.0,0.0,4367.17,0.0,XAUUSD,STR S24,
1902756716,1788265113,1788265113028,1788265857,1788265857769,0,4,0,2,2,901018,0,0,3,0.15,0.15,4413.62,0.0,0.0,4367.5,0.0,XAUUSD,STR B25,
1902756727,1788265113,1788265113127,1788265857,1788265857679,0,5,0,2,2,901018,0,0,3,0.15,0.15,4340.62,0.0,0.0,4367.17,0.0,XAUUSD,STR S25,
1902756733,1788265113,1788265113228,1788265857,1788265857567,0,4,0,2,2,901018,0,0,3,0.15,0.15,4415.08,0.0,0.0,4367.49,0.0,XAUUSD,STR B26,
1902756736,1788265113,1788265113327,1788265857,1788265857466,0,5,0,2,2,901018,0,0,3,0.15,0.15,4339.16,0.0,0.0,4367.21,0.0,XAUUSD,STR S26,
1902756739,1788265113,1788265113427,1788265857,1788265857365,0,4,0,2,2,901018,0,0,3,0.15,0.15,4416.54,0.0,0.0,4367.55,0.0,XAUUSD,STR B27,
1902756745,1788265113,1788265113572,1788265857,1788265857277,0,5,0,2,2,901018,0,0,3,0.15,0.15,4337.7,0.0,0.0,4367.24,0.0,XAUUSD,STR S27,
1902756748,1788265113,1788265113628,1788265857,1788265857169,0,4,0,2,2,901018,0,0,3,0.15,0.15,4418.0,0.0,0.0,4367.53,0.0,XAUUSD,STR B28,
1902756751,1788265113,1788265113742,1788265857,1788265857068,0,5,0,2,2,901018,0,0,3,0.15,0.15,4336.24,0.0,0.0,4367.25,0.0,XAUUSD,STR S28,
1902756754,1788265113,1788265113833,1788265856,1788265856970,0,4,0,2,2,901018,0,0,3,0.15,0.15,4419.46,0.0,0.0,4367.54,0.0,XAUUSD,STR B29,
1902756762,1788265113,1788265113928,1788265856,1788265856864,0,5,0,2,2,901018,0,0,3,0.15,0.15,4334.78,0.0,0.0,4367.32,0.0,XAUUSD,STR S29,
1902756768,1788265114,1788265114029,1788265856,1788265856768,0,4,0,2,2,901018,0,0,3,0.15,0.15,4420.92,0.0,0.0,4367.61,0.0,XAUUSD,STR B30,
1902756770,1788265114,1788265114129,1788265856,1788265856667,0,5,0,2,2,901018,0,0,3,0.15,0.15,4333.32,0.0,0.0,4367.27,0.0,XAUUSD,STR S30,
1902762001,1788265143,1788265143327,1788265169,1788265169086,0,5,0,2,4,901018,1902762001,0,3,0.01,0.0,4375.66,0.0,0.0,4375.64,0.0,XAUUSD,STR S1,
1902763721,1788265169,1788265169228,1788265196,1788265196447,0,5,0,2,4,901018,1902763721,0,3,0.01,0.0,4375.66,0.0,0.0,4375.61,0.0,XAUUSD,STR S1,
1902767000,1788265197,1788265197832,1788265225,1788265225320,0,5,0,2,4,901018,1902767000,0,3,0.01,0.0,4375.66,0.0,0.0,4375.51,0.0,XAUUSD,STR S1,
1902771728,1788265236,1788265236432,1788265241,1788265241930,0,5,0,2,4,901018,1902771728,0,3,0.01,0.0,4375.66,0.0,0.0,4375.65,0.0,XAUUSD,STR S1,
1902776189,1788265266,1788265266342,1788265269,1788265269811,0,5,0,2,4,901018,1902776189,0,3,0.01,0.0,4375.66,0.0,0.0,4375.54,0.0,XAUUSD,STR S1,
1902779780,1788265291,1788265291849,1788265296,1788265296418,0,5,0,2,4,901018,1902779780,0,3,0.01,0.0,4375.66,0.0,0.0,4375.65,0.0,XAUUSD,STR S1,
1902780762,1788265305,1788265305843,1788265310,1788265310461,0,5,0,2,4,901018,1902780762,0,3,0.01,0.0,4375.66,0.0,0.0,4375.66,0.0,XAUUSD,STR S1,
1902781545,1788265317,1788265317459,1788265319,1788265319723,0,5,0,2,4,901018,1902781545,0,3,0.01,0.0,4375.66,0.0,0.0,4375.62,0.0,XAUUSD,STR S1,
1902785002,1788265355,1788265355759,1788265420,1788265420230,0,5,0,2,4,901018,1902785002,0,3,0.01,0.0,4375.66,0.0,0.0,4375.66,0.0,XAUUSD,STR S1,
1902806041,1788265517,1788265517285,1788265517,1788265517783,0,5,0,2,4,901018,1902806041,0,3,0.01,0.0,4374.2,0.0,0.0,4374.15,0.0,XAUUSD,STR S2,
1902809828,1788265551,1788265551971,1788265557,1788265557260,0,5,0,2,4,901018,1902809828,0,3,0.01,0.0,4374.2,0.0,0.0,4374.2,0.0,XAUUSD,STR S2,
1902812248,1788265560,1788265560342,1788265563,1788265563428,0,5,0,2,4,901018,1902812248,0,3,0.01,0.0,4372.74,0.0,0.0,4372.71,0.0,XAUUSD,STR S3,
1902814030,1788265568,1788265568023,1788265569,1788265569727,0,5,0,2,4,901018,1902814030,0,3,0.01,0.0,4372.74,0.0,0.0,4372.44,0.0,XAUUSD,STR S3,
1902817075,1788265579,1788265579670,1788265581,1788265581146,0,5,0,2,4,901018,1902817075,0,3,0.01,0.0,4372.74,0.0,0.0,4372.63,0.0,XAUUSD,STR S3,
1902818390,1788265585,1788265585757,1788265587,1788265587928,0,5,0,2,4,901018,1902818390,0,3,0.01,0.0,4372.74,0.0,0.0,4372.71,0.0,XAUUSD,STR S3,
1902818813,1788265589,1788265589642,1788265596,1788265596438,0,5,0,2,4,901018,1902818813,0,3,0.01,0.0,4372.74,0.0,0.0,4372.74,0.0,XAUUSD,STR S3,
1902824640,1788265627,1788265627785,1788265632,1788265632547,0,5,0,2,4,901018,1902824640,0,3,0.01,0.0,4371.28,0.0,0.0,4371.22,0.0,XAUUSD,STR S4,
1902825846,1788265636,1788265636917,1788265670,1788265670117,0,5,0,2,4,901018,1902825846,0,3,0.01,0.0,4371.28,0.0,0.0,4371.27,0.0,XAUUSD,STR S4,
1902829128,1788265671,1788265671840,1788265674,1788265674157,0,5,0,2,4,901018,1902829128,0,3,0.01,0.0,4371.28,0.0,0.0,4371.28,0.0,XAUUSD,STR S4,
1902831714,1788265683,1788265683445,1788265803,1788265803336,0,5,0,2,4,901018,1902831714,0,3,0.01,0.0,4371.28,0.0,0.0,4371.27,0.0,XAUUSD,STR S4,
1902838952,1788265786,1788265786634,1788265792,1788265792244,0,5,0,2,4,901018,1902838952,0,3,0.01,0.0,4372.74,0.0,0.0,4372.73,0.0,XAUUSD,STR S3,
1902840737,1788265795,1788265795456,1788265800,1788265800177,0,5,0,2,4,901018,1902840737,0,3,0.01,0.0,4372.74,0.0,0.0,4372.74,0.0,XAUUSD,STR S3,
1902844620,1788265807,1788265807582,1788265810,1788265810406,0,5,0,2,4,901018,1902844620,0,3,0.01,0.0,4371.28,0.0,0.0,4371.1,0.0,XAUUSD,STR S4,
1902854738,1788265844,1788265844382,1788265845,1788265845179,0,5,0,2,4,901018,1902854738,0,3,0.01,0.0,4368.36,0.0,0.0,4368.32,0.0,XAUUSD,STR S6,
1902859356,1788265862,1788265862071,1788265862,1788265862071,0,0,0,1,4,901018,1902854738,0,3,0.01,0.0,0.0,0.0,0.0,4367.95,0.0,XAUUSD,STR CLOSE,
1902859368,1788265862,1788265862167,1788265862,1788265862167,0,0,0,1,4,901018,1902844620,0,3,0.01,0.0,0.0,0.0,0.0,4367.94,0.0,XAUUSD,STR CLOSE,
1902859384,1788265862,1788265862266,1788265862,1788265862267,0,0,0,1,4,901018,1902840737,0,3,0.01,0.0,0.0,0.0,0.0,4367.95,0.0,XAUUSD,STR CLOSE,
1902859392,1788265862,1788265862366,1788265862,1788265862367,0,0,0,1,4,901018,1902809828,0,3,0.01,0.0,0.0,0.0,0.0,4367.95,0.0,XAUUSD,STR CLOSE,
1902859414,1788265862,1788265862464,1788265862,1788265862464,0,0,0,1,4,901018,1902785002,0,3,0.01,0.0,0.0,0.0,0.0,4367.96,0.0,XAUUSD,STR CLOSE,
1902859427,1788265862,1788265862569,1788265862,1788265862569,0,0,0,1,4,901018,1902756471,0,3,0.01,0.0,0.0,0.0,0.0,4367.92,0.0,XAUUSD,STR CLOSE,
