row,open_time,position_id,symbol,side,volume,open_price,stop_loss,take_profit,close_time,close_price,commission,swap,profit,comment
96,2026-06-23 21:05:41.355000,20176060,XAUUSD,buy,0.01,4126.18,,,2026-06-24 00:34:30.786000,4098.67,0.0,-0.91,-27.51,STR B5
97,2026-06-23 21:07:01.189000,20176183,XAUUSD,buy,0.01,4124.18,,,2026-06-24 00:34:29.903000,4098.78,0.0,-0.91,-25.4,STR B3
98,2026-06-23 21:09:05.621000,20176189,XAUUSD,buy,0.01,4122.45,4122.54,,2026-06-23 21:38:56.658000,4122.51,0.0,0.0,0.06,STR B1
99,2026-06-23 21:10:25.165000,20176186,XAUUSD,buy,0.01,4123.34,,,2026-06-24 00:34:29.805000,4098.73,0.0,-0.91,-24.61,STR B2
100,2026-06-23 21:15:38.091000,20176053,XAUUSD,sell,0.01,4120.7,4119.41,,2026-06-23 21:21:46.108000,4119.43,0.0,0.0,1.27,STR S1
101,2026-06-23 21:16:11.911000,20176055,XAUUSD,sell,0.01,4119.89,4119.41,,2026-06-23 21:21:46.108000,4119.43,0.0,0.0,0.46,STR S2
102,2026-06-23 21:18:03.423000,20176057,XAUUSD,sell,0.01,4118.86,4115.78,,2026-06-23 21:54:28.005000,4115.78,0.0,0.0,3.08,STR S3
103,2026-06-23 21:18:50.092000,20176059,XAUUSD,sell,0.01,4118.23,4115.78,,2026-06-23 21:54:28.005000,4115.78,0.0,0.0,2.45,STR S4
104,2026-06-23 21:19:56.907000,20176061,XAUUSD,sell,0.01,4117.39,4115.78,,2026-06-23 21:54:28.005000,4115.78,0.0,0.0,1.61,STR S5
105,2026-06-23 21:24:51.084000,20176222,XAUUSD,sell,0.01,4120.68,4119.77,,2026-06-23 21:49:13.290000,4119.8,0.0,0.0,0.88,STR S1
106,2026-06-23 21:40:31.509000,20176225,XAUUSD,buy,0.01,4122.51,,,2026-06-24 00:34:29.706000,4099.01,0.0,-0.91,-23.5,STR B1
107,2026-06-23 21:47:29.955000,20176221,XAUUSD,sell,0.01,4119.91,4119.77,,2026-06-23 21:49:13.289000,4119.8,0.0,0.0,0.11,STR S2
108,2026-06-23 21:50:03.445000,20176230,XAUUSD,sell,0.01,4119.89,4115.78,,2026-06-23 21:54:28.006000,4115.78,0.0,0.0,4.11,STR S2
109,2026-06-23 21:52:13.759000,20176063,XAUUSD,sell,0.01,4116.34,4115.78,,2026-06-23 21:54:28.005000,4115.78,0.0,0.0,0.56,STR S6
110,2026-06-23 21:52:20.281000,20176065,XAUUSD,sell,0.01,4115.61,4110.66,,2026-06-23 22:00:42.215000,4110.71,0.0,0.0,4.9,STR S7
111,2026-06-23 21:52:34.959000,20176067,XAUUSD,sell,0.01,4114.87,4110.66,,2026-06-23 22:00:42.215000,4110.71,0.0,0.0,4.16,STR S8
112,2026-06-23 21:53:10.918000,20176069,XAUUSD,sell,0.01,4114.02,4110.66,,2026-06-23 22:00:42.215000,4110.71,0.0,0.0,3.31,STR S9
113,2026-06-23 21:59:00.658000,20176071,XAUUSD,sell,0.01,4113.15,4110.66,,2026-06-23 22:00:42.215000,4110.71,0.0,0.0,2.44,STR S10
114,2026-06-23 21:59:58.579000,20176073,XAUUSD,sell,0.01,4112.35,4110.66,,2026-06-23 22:00:42.215000,4110.71,0.0,0.0,1.64,STR S11
115,2026-06-23 22:00:04.116000,20176075,XAUUSD,sell,0.01,4111.35,4110.66,,2026-06-23 22:00:42.215000,4110.71,0.0,0.0,0.64,STR S12
116,2026-06-23 22:00:12.826000,20176077,XAUUSD,sell,0.01,4110.62,4109.81,,2026-06-23 22:16:21.042000,4109.82,0.0,0.0,0.8,STR S13
117,2026-06-23 22:00:16.143000,20176079,XAUUSD,sell,0.01,4109.82,4109.26,,2026-06-23 22:24:09.088000,4109.36,0.0,0.0,0.46,STR S14
118,2026-06-23 22:00:33.632000,20176081,XAUUSD,sell,0.01,4108.97,4108.45,,2026-06-24 00:20:29.976000,4108.46,0.0,0.12,0.51,STR S15
119,2026-06-23 22:05:30.367000,20176247,XAUUSD,sell,0.01,4111.22,4109.81,,2026-06-23 22:16:21.043000,4109.82,0.0,0.0,1.4,STR S12
120,2026-06-23 22:15:36.546000,20176083,XAUUSD,sell,0.03,4108.11,4108.04,,2026-06-24 00:21:33.707000,4108.22,0.0,0.37,-0.33,STR S16
121,2026-06-23 22:29:20.506000,20176254,XAUUSD,sell,0.01,4110.67,4110.47,,2026-06-24 00:01:00.669000,4113.48,0.0,0.12,-2.81,STR S13
122,2026-06-23 22:32:08.783000,20176253,XAUUSD,sell,0.01,4109.78,4108.45,,2026-06-24 00:20:29.976000,4108.46,0.0,0.12,1.32,STR S14
123,2026-06-24 00:01:13.899000,20176282,XAUUSD,sell,0.01,4113.18,4112.83,,2026-06-24 00:05:50.767000,4113.24,0.0,0.0,-0.06,STR S10
124,2026-06-24 00:01:45.580000,20176279,XAUUSD,sell,0.01,4112.3,4108.45,,2026-06-24 00:20:29.977000,4108.46,0.0,0.0,3.84,STR S11
125,2026-06-24 00:02:22.135000,20176280,XAUUSD,sell,0.01,4111.49,4108.45,,2026-06-24 00:20:29.977000,4108.46,0.0,0.0,3.03,STR S12
126,2026-06-24 00:06:27.637000,20176291,XAUUSD,sell,0.01,4113.18,4108.45,,2026-06-24 00:20:29.977000,4108.46,0.0,0.0,4.72,STR S10
127,2026-06-24 00:17:00.286000,20176292,XAUUSD,sell,0.01,4114.01,4113.47,,2026-06-24 00:18:35.544000,4113.48,0.0,0.0,0.53,STR S9
128,2026-06-24 00:20:10.541000,20176281,XAUUSD,sell,0.01,4110.51,4108.45,,2026-06-24 00:20:29.977000,4108.46,0.0,0.0,2.05,STR S13
129,2026-06-24 00:20:26.769000,20176085,XAUUSD,sell,0.03,4107.23,4107.21,,2026-06-24 00:23:49.440000,4107.34,0.0,0.0,-0.33,STR S17
130,2026-06-24 00:21:18.533000,20176087,XAUUSD,sell,0.03,4106.23,4101.74,,2026-06-24 00:34:30.687000,4098.99,0.0,0.0,21.72,STR S18
131,2026-06-24 00:22:07.726000,20176304,XAUUSD,sell,0.03,4107.45,4107.21,,2026-06-24 00:23:49.440000,4107.34,0.0,0.0,0.33,STR S16
132,2026-06-24 00:22:48.950000,20176089,XAUUSD,sell,0.03,4105.57,4101.75,,2026-06-24 00:34:30.590000,4098.99,0.0,0.0,19.74,STR S19
133,2026-06-24 00:26:20.299000,20176308,XAUUSD,sell,0.03,4107.14,4101.75,,2026-06-24 00:34:29.608000,4099.45,0.0,0.0,23.07,STR S17
134,2026-06-24 00:26:46.491000,20176312,XAUUSD,sell,0.01,4109.54,4107.68,,2026-06-24 00:30:04.195000,4107.76,0.0,0.0,1.78,STR S14
135,2026-06-24 00:26:47.210000,20176311,XAUUSD,sell,0.01,4108.99,4107.68,,2026-06-24 00:30:04.195000,4107.76,0.0,0.0,1.23,STR S15
136,2026-06-24 00:29:07.176000,20176309,XAUUSD,sell,0.03,4108.15,4107.68,,2026-06-24 00:30:04.194000,4107.76,0.0,0.0,1.17,STR S16
137,2026-06-24 00:33:26.452000,20176091,XAUUSD,sell,0.03,4104.17,4101.66,,2026-06-24 00:34:30.492000,4099.0,0.0,0.0,15.51,STR S20
138,2026-06-24 00:33:32.823000,20176093,XAUUSD,sell,0.03,4103.69,4101.66,,2026-06-24 00:34:30.394000,4098.99,0.0,0.0,14.1,STR S21
139,2026-06-24 00:33:56.841000,20176095,XAUUSD,sell,0.03,4102.95,4101.75,,2026-06-24 00:34:30.296000,4099.32,0.0,0.0,10.89,STR S22
140,2026-06-24 00:33:58.342000,20176097,XAUUSD,sell,0.03,4102.04,4101.75,,2026-06-24 00:34:30.198000,4099.16,0.0,0.0,8.64,STR S23
141,2026-06-24 00:34:11.967000,20176099,XAUUSD,sell,0.03,4101.43,,,2026-06-24 00:34:30.100000,4099.16,0.0,0.0,6.81,STR S24
142,2026-06-24 00:34:21.313000,20176101,XAUUSD,sell,0.03,4100.59,,,2026-06-24 00:34:30.003000,4099.16,0.0,0.0,4.29,STR S25
143,2026-06-24 00:34:40.603000,20176361,XAUUSD,sell,0.01,4097.62,4096.95,,2026-06-24 01:05:25.357000,4097.16,0.0,0.0,0.46,STR S1
144,2026-06-24 00:35:00.586000,20176360,XAUUSD,buy,0.01,4099.85,4100.18,,2026-06-24 00:37:00.653000,4099.97,0.0,0.0,0.12,STR B1
145,2026-06-24 00:35:03.460000,20176362,XAUUSD,buy,0.01,4100.2,4101.48,,2026-06-24 00:37:44.775000,4101.42,0.0,0.0,1.22,STR B2
146,2026-06-24 00:35:54.528000,20176364,XAUUSD,buy,0.01,4101.11,4101.48,,2026-06-24 00:37:44.775000,4101.42,0.0,0.0,0.31,STR B3
147,2026-06-24 00:36:48.299000,20176366,XAUUSD,buy,0.01,4101.97,4102.16,,2026-06-24 00:44:28.543000,4102.15,0.0,0.0,0.18,STR B4
148,2026-06-24 00:37:03.652000,20176368,XAUUSD,buy,0.01,4102.5,4106.37,,2026-06-24 00:48:36.703000,4106.18,0.0,0.0,3.68,STR B5
149,2026-06-24 00:37:08.041000,20176370,XAUUSD,buy,0.01,4103.35,4106.37,,2026-06-24 00:48:36.703000,4106.18,0.0,0.0,2.83,STR B6
150,2026-06-24 00:38:55.528000,20176468,XAUUSD,buy,0.01,4101.09,4101.6,,2026-06-24 00:41:01.168000,4101.59,0.0,0.0,0.5,STR B3
151,2026-06-24 00:39:23.635000,20176469,XAUUSD,buy,0.01,4100.26,4101.6,,2026-06-24 00:41:01.168000,4101.59,0.0,0.0,1.33,STR B2
152,2026-06-24 00:41:21.594000,20176472,XAUUSD,buy,0.01,4101.17,4102.16,,2026-06-24 00:44:28.543000,4102.15,0.0,0.0,0.98,STR B3
153,2026-06-24 00:44:51.116000,20176372,XAUUSD,buy,0.01,4104.04,4106.37,,2026-06-24 00:48:36.704000,4106.18,0.0,0.0,2.14,STR B7
154,2026-06-24 00:45:06.066000,20176374,XAUUSD,buy,0.01,4105.08,4106.37,,2026-06-24 00:48:36.705000,4106.18,0.0,0.0,1.1,STR B8
155,2026-06-24 00:45:26.954000,20176376,XAUUSD,buy,0.01,4105.7,4106.37,,2026-06-24 00:48:36.705000,4106.18,0.0,0.0,0.48,STR B9
156,2026-06-24 00:46:24.938000,20176378,XAUUSD,buy,0.01,4106.38,4107.45,,2026-06-24 00:51:46.178000,4107.4,0.0,0.0,1.02,STR B10
157,2026-06-24 00:46:45.940000,20176380,XAUUSD,buy,0.01,4107.16,4107.45,,2026-06-24 00:51:46.178000,4107.4,0.0,0.0,0.24,STR B11
158,2026-06-24 00:47:23.604000,20176382,XAUUSD,buy,0.01,4107.97,4110.07,,2026-06-24 02:08:29.788000,4109.82,0.0,0.0,1.85,STR B12
159,2026-06-24 00:48:59.819000,20176482,XAUUSD,buy,0.01,4106.01,4107.45,,2026-06-24 00:51:46.178000,4107.4,0.0,0.0,1.39,STR B9
160,2026-06-24 00:50:18,20176384,XAUUSD,buy,0.01,4108.83,4110.07,,2026-06-24 02:08:29.789000,4109.82,0.0,0.0,0.99,STR B13
161,2026-06-24 00:53:01.620000,20176486,XAUUSD,buy,0.01,4107.26,4110.09,,2026-06-24 02:08:29.789000,4109.82,0.0,0.0,2.56,STR B11
162,2026-06-24 00:56:44.775000,20176489,XAUUSD,buy,0.01,4104.83,4105.7,,2026-06-24 00:58:19.404000,4105.57,0.0,0.0,0.74,STR B8
163,2026-06-24 00:56:50.562000,20176488,XAUUSD,buy,0.01,4105.63,4105.7,,2026-06-24 00:58:19.403000,4105.57,0.0,0.0,-0.06,STR B9
164,2026-06-24 00:57:26.809000,20176487,XAUUSD,buy,0.01,4106.39,4110.09,,2026-06-24 02:08:29.790000,4109.82,0.0,0.0,3.43,STR B10
165,2026-06-24 00:59:19.645000,20176493,XAUUSD,buy,0.01,4104.9,4110.09,,2026-06-24 02:08:29.791000,4109.82,0.0,0.0,4.92,STR B8
166,2026-06-24 01:00:50.541000,20176495,XAUUSD,buy,0.01,4103.36,4110.07,,2026-06-24 02:08:29.791000,4109.82,0.0,0.0,6.46,STR B6
167,2026-06-24 01:01:39.917000,20176496,XAUUSD,buy,0.01,4102.48,4102.97,,2026-06-24 02:02:29.223000,4102.88,0.0,0.0,0.4,STR B5
168,2026-06-24 01:04:47.922000,20176499,XAUUSD,buy,0.01,4100.29,4102.97,,2026-06-24 02:02:29.223000,4102.88,0.0,0.0,2.59,STR B2
169,2026-06-24 01:05:18.885000,20176363,XAUUSD,sell,0.01,4096.6,4095.62,,2026-06-24 01:34:08.064000,4095.63,0.0,0.0,0.97,STR S2
170,2026-06-24 01:05:21.950000,20176365,XAUUSD,sell,0.01,4096.06,4095.62,,2026-06-24 01:34:08.064000,4095.63,0.0,0.0,0.43,STR S3
171,2026-06-24 01:05:23.321000,20176367,XAUUSD,sell,0.01,4095.35,4093.82,,2026-06-24 01:37:55.832000,4093.97,0.0,0.0,1.38,STR S4
