row,time,deal_id,symbol,deal_type,direction,volume,price,order_id,commission,fee,swap,profit,balance,comment
72386,2026-06-12 12:20:49.599000,2327976,,balance,,0.0,,,0.0,0.0,0.0,0.0,0.0,Initial balance from CRM
72387,2026-06-19 17:13:39.962000,2338845,,balance,,0.0,,,0.0,0.0,0.0,2000.0,2000.0,Deposit from #USDT TRC20
72388,2026-06-23 16:17:39.674000,2341790,XAUUSD,sell,in,0.01,4135.8,20175420,0.0,0.0,0.0,0.0,2000.0,STR S1
72389,2026-06-23 16:18:10.398000,2341791,XAUUSD,sell,in,0.01,4134.63,20175422,0.0,0.0,0.0,0.0,2000.0,STR S2
72390,2026-06-23 16:18:20.298000,2341792,XAUUSD,sell,in,0.01,4133.64,20175424,0.0,0.0,0.0,0.0,2000.0,STR S3
72391,2026-06-23 16:18:34.403000,2341795,XAUUSD,buy,out,0.01,4135.53,20175521,0.0,0.0,0.0,0.27,2000.27,[sl 4135.53]
72392,2026-06-23 16:18:44.504000,2341799,XAUUSD,sell,in,0.01,4135.84,20175523,0.0,0.0,0.0,0.0,2000.27,STR S1
72393,2026-06-23 16:19:09.167000,2341801,XAUUSD,buy,in,0.01,4138.05,20175419,0.0,0.0,0.0,0.0,2000.27,STR B1
72394,2026-06-23 16:19:26.833000,2341804,XAUUSD,buy,in,0.01,4139.39,20175421,0.0,0.0,0.0,0.0,2000.27,STR B2
72395,2026-06-23 16:19:28.349000,2341805,XAUUSD,buy,in,0.01,4140.31,20175423,0.0,0.0,0.0,0.0,2000.27,STR B3
72396,2026-06-23 16:19:34.187000,2341810,XAUUSD,buy,in,0.01,4141.51,20175425,0.0,0.0,0.0,0.0,2000.27,STR B4
72397,2026-06-23 16:20:34.834000,2341812,XAUUSD,sell,out,0.01,4139.54,20175533,0.0,0.0,0.0,1.49,2001.76,[sl 4139.83]
72398,2026-06-23 16:20:34.834000,2341813,XAUUSD,sell,out,0.01,4139.54,20175534,0.0,0.0,0.0,0.15,2001.91,[sl 4139.78]
72399,2026-06-23 16:23:05.671000,2341815,XAUUSD,buy,in,0.01,4138.05,20175536,0.0,0.0,0.0,0.0,2001.91,STR B1
72400,2026-06-23 16:23:17.015000,2341816,XAUUSD,buy,in,0.01,4139.28,20175535,0.0,0.0,0.0,0.0,2001.91,STR B2
72401,2026-06-23 16:23:42.200000,2341817,XAUUSD,buy,in,0.01,4142.47,20175427,0.0,0.0,0.0,0.0,2001.91,STR B5
72402,2026-06-23 16:23:51.727000,2341820,XAUUSD,sell,out,0.01,4140.47,20175541,0.0,0.0,0.0,0.16,2002.07,[sl 4140.57]
72403,2026-06-23 16:23:51.727000,2341821,XAUUSD,sell,out,0.01,4140.47,20175542,0.0,0.0,0.0,1.19,2003.26,[sl 4140.57]
72404,2026-06-23 16:23:51.728000,2341822,XAUUSD,sell,out,0.01,4140.47,20175543,0.0,0.0,0.0,2.42,2005.68,[sl 4140.57]
72405,2026-06-23 16:24:04.030000,2341824,XAUUSD,buy,in,0.01,4139.22,20175545,0.0,0.0,0.0,0.0,2005.68,STR B2
72406,2026-06-23 16:24:20.294000,2341825,XAUUSD,buy,in,0.01,4138.04,20175546,0.0,0.0,0.0,0.0,2005.68,STR B1
72407,2026-06-23 16:26:14.348000,2341834,XAUUSD,sell,in,0.01,4132.53,20175426,0.0,0.0,0.0,0.0,2005.68,STR S4
72408,2026-06-23 16:26:21.690000,2341836,XAUUSD,sell,in,0.01,4131.13,20175428,0.0,0.0,0.0,0.0,2005.68,STR S5
72409,2026-06-23 16:27:05.043000,2341841,XAUUSD,buy,out,0.01,4133.7,20175584,0.0,0.0,0.0,2.14,2007.82,[sl 4133.70]
72410,2026-06-23 16:27:05.043000,2341842,XAUUSD,buy,out,0.01,4133.7,20175585,0.0,0.0,0.0,0.93,2008.75,[sl 4133.70]
72411,2026-06-23 16:27:48.578000,2341843,XAUUSD,sell,in,0.01,4130.27,20175430,0.0,0.0,0.0,0.0,2008.75,STR S6
72412,2026-06-23 16:28:05.494000,2341846,XAUUSD,sell,in,0.01,4129.22,20175432,0.0,0.0,0.0,0.0,2008.75,STR S7
72413,2026-06-23 16:28:48.974000,2341851,XAUUSD,buy,out,0.01,4131.32,20175592,0.0,0.0,0.0,2.32,2011.07,[sl 4131.32]
72414,2026-06-23 16:28:48.975000,2341852,XAUUSD,buy,out,0.01,4131.32,20175593,0.0,0.0,0.0,1.21,2012.28,[sl 4131.32]
72415,2026-06-23 16:31:29.977000,2341859,XAUUSD,sell,in,0.01,4128.13,20175434,0.0,0.0,0.0,0.0,2012.28,STR S8
72416,2026-06-23 16:33:35.435000,2341878,XAUUSD,buy,out,0.01,4129.68,20175619,0.0,0.0,0.0,1.45,2013.73,[sl 4129.58]
72417,2026-06-23 16:33:35.436000,2341879,XAUUSD,buy,out,0.01,4129.68,20175620,0.0,0.0,0.0,0.59,2014.32,[sl 4129.58]
72418,2026-06-23 16:33:58.694000,2341880,XAUUSD,sell,in,0.01,4126.92,20175436,0.0,0.0,0.0,0.0,2014.32,STR S9
72419,2026-06-23 16:34:04.262000,2341881,XAUUSD,sell,in,0.01,4125.47,20175438,0.0,0.0,0.0,0.0,2014.32,STR S10
72420,2026-06-23 16:34:05.056000,2341882,XAUUSD,sell,in,0.01,4124.67,20175440,0.0,0.0,0.0,0.0,2014.32,STR S11
72421,2026-06-23 16:34:56.579000,2341883,XAUUSD,buy,out,0.01,4127.19,20175621,0.0,0.0,0.0,2.03,2016.35,[sl 4127.19]
72422,2026-06-23 16:34:56.579000,2341884,XAUUSD,buy,out,0.01,4127.19,20175622,0.0,0.0,0.0,0.94,2017.29,[sl 4127.19]
72423,2026-06-23 16:36:10.935000,2341886,XAUUSD,sell,in,0.01,4128.1,20175624,0.0,0.0,0.0,0.0,2017.29,STR S8
72424,2026-06-23 16:38:47.370000,2341888,XAUUSD,sell,in,0.01,4123.72,20175442,0.0,0.0,0.0,0.0,2017.29,STR S12
72425,2026-06-23 16:40:03.773000,2341889,XAUUSD,buy,out,0.01,4125.58,20175625,0.0,0.0,0.0,1.34,2018.63,[sl 4125.50]
72426,2026-06-23 16:40:03.773000,2341890,XAUUSD,buy,out,0.01,4125.58,20175626,0.0,0.0,0.0,2.52,2021.15,[sl 4125.50]
72427,2026-06-23 16:43:22.863000,2341898,XAUUSD,sell,in,0.01,4126.67,20175633,0.0,0.0,0.0,0.0,2021.15,STR S9
72428,2026-06-23 16:43:45.465000,2341900,XAUUSD,sell,in,0.01,4128.09,20175635,0.0,0.0,0.0,0.0,2021.15,STR S8
72429,2026-06-23 16:45:11.991000,2341901,XAUUSD,buy,out,0.01,4127.05,20175636,0.0,0.0,0.0,1.04,2022.19,[sl 4126.96]
72430,2026-06-23 16:50:44.675000,2341902,XAUUSD,buy,out,0.01,4126.28,20175637,0.0,0.0,0.0,0.39,2022.58,[sl 4126.26]
72431,2026-06-23 16:51:29.769000,2341904,XAUUSD,sell,in,0.01,4129.24,20175642,0.0,0.0,0.0,0.0,2022.58,STR S7
72432,2026-06-23 16:51:39.235000,2341905,XAUUSD,sell,in,0.01,4128.13,20175641,0.0,0.0,0.0,0.0,2022.58,STR S8
72433,2026-06-23 16:54:14.668000,2341907,XAUUSD,sell,in,0.01,4127.02,20175639,0.0,0.0,0.0,0.0,2022.58,STR S9
72434,2026-06-23 16:55:45.321000,2341908,XAUUSD,buy,out,0.01,4129.1,20175643,0.0,0.0,0.0,0.14,2022.72,[sl 4129.10]
72435,2026-06-23 16:57:23.618000,2341909,XAUUSD,buy,out,0.01,4127.88,20175644,0.0,0.0,0.0,0.25,2022.97,[sl 4127.79]
72436,2026-06-23 16:58:06.852000,2341910,XAUUSD,sell,in,0.01,4128.11,20175645,0.0,0.0,0.0,0.0,2022.97,STR S8
72437,2026-06-23 16:59:36.166000,2341911,XAUUSD,sell,in,0.01,4128.98,20175646,0.0,0.0,0.0,0.0,2022.97,STR S7
72438,2026-06-23 17:00:38.328000,2341914,XAUUSD,sell,in,0.01,4131.33,20175649,0.0,0.0,0.0,0.0,2022.97,STR S5
72439,2026-06-23 17:00:54.706000,2341915,XAUUSD,sell,in,0.01,4130.23,20175647,0.0,0.0,0.0,0.0,2022.97,STR S6
72440,2026-06-23 17:01:23.661000,2341916,XAUUSD,sell,in,0.01,4133.63,20175652,0.0,0.0,0.0,0.0,2022.97,STR S3
72441,2026-06-23 17:01:33.132000,2341917,XAUUSD,sell,in,0.01,4132.46,20175651,0.0,0.0,0.0,0.0,2022.97,STR S4
72442,2026-06-23 17:05:08.121000,2341920,XAUUSD,sell,in,0.01,4134.7,20175655,0.0,0.0,0.0,0.0,2022.97,STR S2
72443,2026-06-23 17:10:03.476000,2341926,XAUUSD,buy,out,0.01,4126.41,20175685,0.0,0.0,0.0,0.61,2023.58,[sl 4126.27]
72444,2026-06-23 17:10:03.477000,2341927,XAUUSD,buy,out,0.01,4126.41,20175686,0.0,0.0,0.0,1.7,2025.28,[sl 4126.27]
72445,2026-06-23 17:10:03.477000,2341928,XAUUSD,buy,out,0.01,4126.41,20175687,0.0,0.0,0.0,2.57,2027.85,[sl 4126.27]
72446,2026-06-23 17:10:03.477000,2341929,XAUUSD,buy,out,0.01,4126.41,20175688,0.0,0.0,0.0,3.82,2031.67,[sl 4126.27]
72447,2026-06-23 17:10:03.477000,2341930,XAUUSD,buy,out,0.01,4126.41,20175689,0.0,0.0,0.0,4.92,2036.59,[sl 4126.10]
72448,2026-06-23 17:10:03.477000,2341931,XAUUSD,buy,out,0.01,4126.41,20175690,0.0,0.0,0.0,6.05,2042.64,[sl 4126.26]
72449,2026-06-23 17:10:03.477000,2341932,XAUUSD,buy,out,0.01,4126.41,20175691,0.0,0.0,0.0,7.22,2049.86,[sl 4126.27]
72450,2026-06-23 17:10:03.477000,2341933,XAUUSD,buy,out,0.01,4126.41,20175692,0.0,0.0,0.0,8.29,2058.15,[sl 4126.27]
72451,2026-06-23 17:11:43.733000,2341937,XAUUSD,sell,in,0.01,4126.52,20175695,0.0,0.0,0.0,0.0,2058.15,STR S9
72452,2026-06-23 17:15:10.645000,2341938,XAUUSD,sell,in,0.01,4128.14,20175696,0.0,0.0,0.0,0.0,2058.15,STR S8
72453,2026-06-23 17:17:09.345000,2341939,XAUUSD,sell,in,0.01,4129.22,20175697,0.0,0.0,0.0,0.0,2058.15,STR S7
72454,2026-06-23 17:26:01.818000,2341962,XAUUSD,buy,out,0.01,4126.4,20175720,0.0,0.0,0.0,0.12,2058.27,[sl 4126.38]
72455,2026-06-23 17:26:01.819000,2341963,XAUUSD,buy,out,0.01,4126.4,20175721,0.0,0.0,0.0,1.74,2060.01,[sl 4126.38]
72456,2026-06-23 17:26:01.819000,2341964,XAUUSD,buy,out,0.01,4126.4,20175722,0.0,0.0,0.0,2.82,2062.83,[sl 4126.38]
72457,2026-06-23 17:27:01.407000,2341965,XAUUSD,sell,in,0.01,4126.88,20175723,0.0,0.0,0.0,0.0,2062.83,STR S9
72458,2026-06-23 17:31:30.101000,2341966,XAUUSD,sell,in,0.01,4129.24,20175725,0.0,0.0,0.0,0.0,2062.83,STR S7
72459,2026-06-23 17:33:14.899000,2341972,XAUUSD,sell,in,0.01,4134.6,20175730,0.0,0.0,0.0,0.0,2062.83,STR S2
72460,2026-06-23 17:33:39.475000,2341973,XAUUSD,sell,in,0.01,4133.64,20175729,0.0,0.0,0.0,0.0,2062.83,STR S3
72461,2026-06-23 17:38:11.211000,2341976,XAUUSD,sell,in,0.01,4135.64,20175760,0.0,0.0,0.0,0.0,2062.83,STR S1
72462,2026-06-23 17:42:31.311000,2341983,XAUUSD,buy,in,0.01,4140.25,20175544,0.0,0.0,0.0,0.0,2062.83,STR B3
72463,2026-06-23 17:44:37.447000,2341992,XAUUSD,sell,out,0.01,4139.17,20175799,0.0,0.0,0.0,-0.05,2062.78,[sl 4139.25]
72464,2026-06-23 17:44:37.448000,2341993,XAUUSD,sell,out,0.01,4139.17,20175800,0.0,0.0,0.0,1.13,2063.91,[sl 4139.25]
72465,2026-06-23 17:45:00.120000,2341994,XAUUSD,buy,in,0.01,4139.17,20175801,0.0,0.0,0.0,0.0,2063.91,STR B2
72466,2026-06-23 17:54:27.347000,2342001,XAUUSD,buy,in,0.01,4138.06,20175802,0.0,0.0,0.0,0.0,2063.91,STR B1
72467,2026-06-23 18:18:24.609000,2342005,XAUUSD,buy,out,0.01,4135.51,20175809,0.0,0.0,0.0,0.13,2064.04,[sl 4135.41]
72468,2026-06-23 18:24:13.504000,2342008,XAUUSD,sell,in,0.01,4135.76,20175810,0.0,0.0,0.0,0.0,2064.04,STR S1
72469,2026-06-23 18:38:09.738000,2342013,XAUUSD,sell,out,0.01,4140.68,20175817,0.0,0.0,0.0,0.43,2064.47,[sl 4140.68]
72470,2026-06-23 18:38:09.738000,2342014,XAUUSD,sell,out,0.01,4140.68,20175818,0.0,0.0,0.0,1.51,2065.98,[sl 4140.68]
72471,2026-06-23 18:38:09.738000,2342015,XAUUSD,sell,out,0.01,4140.68,20175819,0.0,0.0,0.0,2.62,2068.6,[sl 4140.68]
72472,2026-06-23 18:44:37.072000,2342017,XAUUSD,buy,in,0.01,4143.58,20175429,0.0,0.0,0.0,0.0,2068.6,STR B6
72473,2026-06-23 18:45:49.182000,2342018,XAUUSD,sell,out,0.01,4141.45,20175820,0.0,0.0,0.0,-0.06,2068.54,[sl 4141.75]
72474,2026-06-23 18:47:37.185000,2342019,XAUUSD,buy,in,0.01,4140.51,20175822,0.0,0.0,0.0,0.0,2068.54,STR B3
72475,2026-06-23 18:57:13.383000,2342021,XAUUSD,sell,in,0.01,4132.26,20175728,0.0,0.0,0.0,0.0,2068.54,STR S4
72476,2026-06-23 18:59:09.492000,2342023,XAUUSD,buy,out,0.01,4134.2,20175827,0.0,0.0,0.0,0.4,2068.94,[sl 4133.98]
72477,2026-06-23 18:59:09.492000,2342024,XAUUSD,buy,out,0.01,4134.2,20175828,0.0,0.0,0.0,1.56,2070.5,[sl 4133.99]
72478,2026-06-23 18:59:32.283000,2342026,XAUUSD,sell,in,0.01,4134.65,20175830,0.0,0.0,0.0,0.0,2070.5,STR S2
72479,2026-06-23 19:00:38.856000,2342027,XAUUSD,sell,in,0.01,4131.44,20175727,0.0,0.0,0.0,0.0,2070.5,STR S5
72480,2026-06-23 19:01:12.720000,2342029,XAUUSD,buy,out,0.01,4133.3,20175832,0.0,0.0,0.0,0.34,2070.84,[sl 4133.12]
72481,2026-06-23 19:01:12.720000,2342030,XAUUSD,buy,out,0.01,4133.3,20175833,0.0,0.0,0.0,1.35,2072.19,[sl 4133.12]
72482,2026-06-23 19:08:21.679000,2342031,XAUUSD,sell,in,0.01,4133.16,20175834,0.0,0.0,0.0,0.0,2072.19,STR S3
72483,2026-06-23 19:09:01.373000,2342032,XAUUSD,sell,in,0.01,4130.28,20175726,0.0,0.0,0.0,0.0,2072.19,STR S6
72484,2026-06-23 19:09:36.096000,2342033,XAUUSD,buy,out,0.01,4132.41,20175835,0.0,0.0,0.0,0.75,2072.94,[sl 4132.34]
72485,2026-06-23 19:12:55.354000,2342037,XAUUSD,buy,in,0.01,4138.05,20175825,0.0,0.0,0.0,0.0,2072.94,STR B1
72486,2026-06-23 19:13:01.156000,2342038,XAUUSD,buy,in,0.01,4139.18,20175824,0.0,0.0,0.0,0.0,2072.94,STR B2
72487,2026-06-23 19:17:35.954000,2342040,XAUUSD,sell,in,0.01,4135.7,20175841,0.0,0.0,0.0,0.0,2072.94,STR S1
72488,2026-06-23 19:24:15.298000,2342041,XAUUSD,sell,in,0.01,4134.74,20175840,0.0,0.0,0.0,0.0,2072.94,STR S2
72489,2026-06-23 19:24:49.889000,2342043,XAUUSD,sell,in,0.01,4133.62,20175839,0.0,0.0,0.0,0.0,2072.94,STR S3
72490,2026-06-23 19:28:03.703000,2342045,XAUUSD,buy,out,0.01,4132.37,20175845,0.0,0.0,0.0,1.25,2074.19,[sl 4132.30]
72491,2026-06-23 19:28:03.703000,2342046,XAUUSD,buy,out,0.01,4132.37,20175846,0.0,0.0,0.0,2.37,2076.56,[sl 4132.30]
72492,2026-06-23 19:28:03.704000,2342047,XAUUSD,buy,out,0.01,4132.37,20175847,0.0,0.0,0.0,3.33,2079.89,[sl 4132.28]
72493,2026-06-23 19:32:13.666000,2342050,XAUUSD,sell,in,0.01,4128.14,20175724,0.0,0.0,0.0,0.0,2079.89,STR S8
72494,2026-06-23 19:33:03.973000,2342051,XAUUSD,buy,out,0.01,4130.05,20175849,0.0,0.0,0.0,0.23,2080.12,[sl 4130.05]
72495,2026-06-23 19:33:03.974000,2342052,XAUUSD,buy,out,0.01,4130.05,20175850,0.0,0.0,0.0,1.39,2081.51,[sl 4130.05]
72496,2026-06-23 19:33:03.974000,2342053,XAUUSD,buy,out,0.01,4130.05,20175851,0.0,0.0,0.0,2.21,2083.72,[sl 4130.05]
72497,2026-06-23 19:39:35.377000,2342056,XAUUSD,sell,in,0.01,4130.3,20175854,0.0,0.0,0.0,0.0,2083.72,STR S6
72498,2026-06-23 19:45:05.006000,2342057,XAUUSD,sell,in,0.01,4131.43,20175855,0.0,0.0,0.0,0.0,2083.72,STR S5
72499,2026-06-23 19:47:21.580000,2342058,XAUUSD,sell,in,0.01,4131.62,20175856,0.0,0.0,0.0,0.0,2083.72,STR S4
72500,2026-06-23 20:00:48.782000,2342059,XAUUSD,buy,out,0.01,4129.81,20175857,0.0,0.0,0.0,0.49,2084.21,[sl 4129.77]
72501,2026-06-23 20:00:48.783000,2342060,XAUUSD,buy,out,0.01,4129.81,20175858,0.0,0.0,0.0,1.62,2085.83,[sl 4129.77]
72502,2026-06-23 20:00:48.783000,2342061,XAUUSD,buy,out,0.01,4129.81,20175859,0.0,0.0,0.0,1.81,2087.64,[sl 4129.77]
72503,2026-06-23 20:01:20.145000,2342062,XAUUSD,sell,in,0.01,4130.3,20175860,0.0,0.0,0.0,0.0,2087.64,STR S6
72504,2026-06-23 20:09:06.680000,2342076,XAUUSD,buy,out,0.01,4125.09,20175874,0.0,0.0,0.0,0.38,2088.02,[sl 4125.08]
72505,2026-06-23 20:10:02.007000,2342077,XAUUSD,buy,out,0.01,4126.06,20175875,0.0,0.0,0.0,0.82,2088.84,[sl 4126.04]
72506,2026-06-23 20:10:02.008000,2342078,XAUUSD,buy,out,0.01,4126.06,20175876,0.0,0.0,0.0,2.08,2090.92,[sl 4126.03]
72507,2026-06-23 20:10:02.008000,2342079,XAUUSD,buy,out,0.01,4126.06,20175877,0.0,0.0,0.0,3.18,2094.1,[sl 4126.04]
72508,2026-06-23 20:10:02.008000,2342080,XAUUSD,buy,out,0.01,4126.06,20175878,0.0,0.0,0.0,4.24,2098.34,[sl 4126.04]
72509,2026-06-23 20:23:53.041000,2342084,XAUUSD,sell,in,0.01,4122.64,20175444,0.0,0.0,0.0,0.0,2098.34,STR S13
72510,2026-06-23 20:25:23.137000,2342086,XAUUSD,sell,in,0.01,4121.51,20175446,0.0,0.0,0.0,0.0,2098.34,STR S14
72511,2026-06-23 20:30:03.464000,2342088,XAUUSD,sell,in,0.01,4120.43,20175448,0.0,0.0,0.0,0.0,2098.34,STR S15
72512,2026-06-23 20:31:36.492000,2342090,XAUUSD,buy,out,0.01,4121.61,20175883,0.0,0.0,0.0,3.06,2101.4,[sl 4121.60]
72513,2026-06-23 20:31:37.653000,2342091,XAUUSD,buy,out,0.01,4121.65,20175884,0.0,0.0,0.0,2.07,2103.47,[sl 4121.62]
72514,2026-06-23 20:31:37.653000,2342092,XAUUSD,buy,out,0.01,4121.65,20175885,0.0,0.0,0.0,0.99,2104.46,[sl 4121.62]
72515,2026-06-23 20:40:37.104000,2342096,XAUUSD,sell,in,0.03,4119.27,20175450,0.0,0.0,0.0,0.0,2104.46,STR S16
72516,2026-06-23 20:41:06.704000,2342106,XAUUSD,sell,in,0.03,4118.18,20175452,0.0,0.0,0.0,0.0,2104.46,STR S17
72517,2026-06-23 20:42:37.413000,2342108,XAUUSD,sell,in,0.03,4117.1,20175454,0.0,0.0,0.0,0.0,2104.46,STR S18
72518,2026-06-23 20:44:55.657000,2342110,XAUUSD,sell,in,0.03,4116.03,20175456,0.0,0.0,0.0,0.0,2104.46,STR S19
72519,2026-06-23 20:46:02.514000,2342111,XAUUSD,sell,in,0.03,4114.93,20175458,0.0,0.0,0.0,0.0,2104.46,STR S20
72520,2026-06-23 20:47:00.046000,2342115,XAUUSD,sell,in,0.03,4113.84,20175460,0.0,0.0,0.0,0.0,2104.46,STR S21
72521,2026-06-23 20:47:04.834000,2342116,XAUUSD,sell,out,0.01,4113.93,20175926,0.0,0.0,0.0,-24.12,2080.34,
72522,2026-06-23 20:47:04.933000,2342117,XAUUSD,sell,out,0.01,4113.93,20175927,0.0,0.0,0.0,-25.25,2055.09,
72523,2026-06-23 20:47:05.033000,2342118,XAUUSD,sell,out,0.01,4113.92,20175928,0.0,0.0,0.0,-26.59,2028.5,
72524,2026-06-23 20:47:05.132000,2342119,XAUUSD,buy,out,0.03,4114.24,20175929,0.0,0.0,0.0,-1.2,2027.3,
72525,2026-06-23 20:47:05.232000,2342120,XAUUSD,buy,out,0.03,4114.24,20175930,0.0,0.0,0.0,2.07,2029.37,
72526,2026-06-23 20:47:05.330000,2342121,XAUUSD,buy,out,0.03,4114.25,20175931,0.0,0.0,0.0,5.34,2034.71,
72527,2026-06-23 20:47:05.430000,2342122,XAUUSD,buy,out,0.03,4114.26,20175932,0.0,0.0,0.0,8.52,2043.23,
72528,2026-06-23 20:47:05.528000,2342123,XAUUSD,buy,out,0.03,4114.26,20175933,0.0,0.0,0.0,11.76,2054.99,
72529,2026-06-23 20:47:05.628000,2342124,XAUUSD,buy,out,0.03,4114.12,20175934,0.0,0.0,0.0,15.45,2070.44,
72530,2026-06-23 20:47:05.725000,2342125,XAUUSD,buy,out,0.01,4114.12,20175935,0.0,0.0,0.0,6.31,2076.75,
72531,2026-06-23 20:47:05.824000,2342126,XAUUSD,buy,out,0.01,4114.08,20175936,0.0,0.0,0.0,7.43,2084.18,
72532,2026-06-23 20:47:05.922000,2342127,XAUUSD,sell,out,0.01,4113.76,20175937,0.0,0.0,0.0,-29.82,2054.36,
72533,2026-06-23 20:47:06.020000,2342128,XAUUSD,sell,out,0.01,4113.76,20175938,0.0,0.0,0.0,-28.71,2025.65,
72534,2026-06-23 20:47:20.180000,2342129,XAUUSD,buy,in,0.01,4114.38,20175939,0.0,0.0,0.0,0.0,2025.65,STR B1
72535,2026-06-23 20:48:12.228000,2342131,XAUUSD,buy,in,0.01,4115.38,20175941,0.0,0.0,0.0,0.0,2025.65,STR B2
72536,2026-06-23 20:50:20.154000,2342132,XAUUSD,buy,in,0.01,4116.08,20175943,0.0,0.0,0.0,0.0,2025.65,STR B3
72537,2026-06-23 20:50:45.563000,2342134,XAUUSD,buy,in,0.01,4117.0,20175945,0.0,0.0,0.0,0.0,2025.65,STR B4
72538,2026-06-23 20:52:48.498000,2342135,XAUUSD,sell,out,0.01,4115.4,20176040,0.0,0.0,0.0,1.02,2026.67,[sl 4115.46]
72539,2026-06-23 20:52:48.499000,2342136,XAUUSD,sell,out,0.01,4115.4,20176041,0.0,0.0,0.0,0.02,2026.69,[sl 4115.46]
72540,2026-06-23 20:53:26.250000,2342137,XAUUSD,buy,in,0.01,4115.21,20176042,0.0,0.0,0.0,0.0,2026.69,STR B2
72541,2026-06-23 20:59:05.194000,2342138,XAUUSD,buy,in,0.01,4117.87,20175947,0.0,0.0,0.0,0.0,2026.69,STR B5
72542,2026-06-23 21:00:43.258000,2342139,XAUUSD,buy,in,0.01,4118.7,20175949,0.0,0.0,0.0,0.0,2026.69,STR B6
72543,2026-06-23 21:01:13.468000,2342141,XAUUSD,buy,in,0.01,4119.58,20175951,0.0,0.0,0.0,0.0,2026.69,STR B7
72544,2026-06-23 21:01:25.371000,2342142,XAUUSD,buy,in,0.01,4120.54,20175953,0.0,0.0,0.0,0.0,2026.69,STR B8
72545,2026-06-23 21:01:39.034000,2342143,XAUUSD,buy,in,0.01,4121.4,20175955,0.0,0.0,0.0,0.0,2026.69,STR B9
72546,2026-06-23 21:01:46.490000,2342145,XAUUSD,buy,in,0.01,4122.18,20175957,0.0,0.0,0.0,0.0,2026.69,STR B10
72547,2026-06-23 21:01:52.319000,2342146,XAUUSD,sell,out,0.01,4122.03,20176043,0.0,0.0,0.0,6.82,2033.51,
72548,2026-06-23 21:01:52.417000,2342147,XAUUSD,sell,out,0.01,4122.03,20176044,0.0,0.0,0.0,-0.15,2033.36,
72549,2026-06-23 21:01:52.517000,2342148,XAUUSD,sell,out,0.01,4122.03,20176045,0.0,0.0,0.0,0.63,2033.99,
72550,2026-06-23 21:01:52.618000,2342149,XAUUSD,sell,out,0.01,4122.03,20176046,0.0,0.0,0.0,1.49,2035.48,
72551,2026-06-23 21:01:52.717000,2342150,XAUUSD,sell,out,0.01,4122.03,20176047,0.0,0.0,0.0,2.45,2037.93,
72552,2026-06-23 21:01:52.820000,2342151,XAUUSD,sell,out,0.01,4122.02,20176048,0.0,0.0,0.0,3.32,2041.25,
72553,2026-06-23 21:01:52.919000,2342152,XAUUSD,sell,out,0.01,4122.02,20176049,0.0,0.0,0.0,4.15,2045.4,
72554,2026-06-23 21:01:53.018000,2342153,XAUUSD,sell,out,0.01,4122.02,20176050,0.0,0.0,0.0,5.02,2050.42,
72555,2026-06-23 21:01:53.118000,2342154,XAUUSD,sell,out,0.01,4121.9,20176051,0.0,0.0,0.0,5.82,2056.24,
72556,2026-06-23 21:02:28.699000,2342155,XAUUSD,buy,in,0.01,4122.47,20176052,0.0,0.0,0.0,0.0,2056.24,STR B1
72557,2026-06-23 21:03:12.278000,2342157,XAUUSD,buy,in,0.01,4123.37,20176054,0.0,0.0,0.0,0.0,2056.24,STR B2
72558,2026-06-23 21:04:10.856000,2342158,XAUUSD,buy,in,0.01,4124.11,20176056,0.0,0.0,0.0,0.0,2056.24,STR B3
72559,2026-06-23 21:05:20.490000,2342162,XAUUSD,buy,in,0.01,4125.11,20176058,0.0,0.0,0.0,0.0,2056.24,STR B4
72560,2026-06-23 21:05:41.355000,2342163,XAUUSD,buy,in,0.01,4126.18,20176060,0.0,0.0,0.0,0.0,2056.24,STR B5
72561,2026-06-23 21:06:09.747000,2342164,XAUUSD,sell,out,0.01,4124.18,20176180,0.0,0.0,0.0,1.71,2057.95,[sl 4124.20]
72562,2026-06-23 21:06:09.747000,2342165,XAUUSD,sell,out,0.01,4124.18,20176181,0.0,0.0,0.0,0.81,2058.76,[sl 4124.20]
72563,2026-06-23 21:06:09.748000,2342166,XAUUSD,sell,out,0.01,4124.18,20176182,0.0,0.0,0.0,0.07,2058.83,[sl 4124.20]
72564,2026-06-23 21:07:01.189000,2342167,XAUUSD,buy,in,0.01,4124.18,20176183,0.0,0.0,0.0,0.0,2058.83,STR B3
72565,2026-06-23 21:09:05.621000,2342173,XAUUSD,buy,in,0.01,4122.45,20176189,0.0,0.0,0.0,0.0,2058.83,STR B1
72566,2026-06-23 21:10:25.165000,2342174,XAUUSD,buy,in,0.01,4123.34,20176186,0.0,0.0,0.0,0.0,2058.83,STR B2
72567,2026-06-23 21:15:38.091000,2342180,XAUUSD,sell,in,0.01,4120.7,20176053,0.0,0.0,0.0,0.0,2058.83,STR S1
72568,2026-06-23 21:16:11.911000,2342181,XAUUSD,sell,in,0.01,4119.89,20176055,0.0,0.0,0.0,0.0,2058.83,STR S2
72569,2026-06-23 21:18:03.423000,2342182,XAUUSD,sell,in,0.01,4118.86,20176057,0.0,0.0,0.0,0.0,2058.83,STR S3
72570,2026-06-23 21:18:50.092000,2342184,XAUUSD,sell,in,0.01,4118.23,20176059,0.0,0.0,0.0,0.0,2058.83,STR S4
